unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
2365856,HH669695,24/9/2002 3:15:00,0000X W 107TH ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,34,49,08B,1177707,1834014,2002,28/2/2018 3:56:25,41.69985372,-87.62492575,"(41.699853722, -87.624925746)"
12044769,JD225556,6/5/2020 11:30:00,009XX E 104TH ST,0460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,512,5,9,50,08B,1184238,1836191,2020,13/5/2020 3:49:46,41.70567778,-87.60094436,"(41.705677782, -87.600944364)"
8596018,HV269742,3/5/2012 4:04:00,007XX E 103RD ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,9,50,08B,1182951,1836828,2012,4/2/2016 6:33:39,41.70745573,-87.60563749,"(41.707455731, -87.605637491)"
1944333,HH131298,1/1/2002 5:30:00,104XX S CORLISS AV,0460,BATTERY,SIMPLE,RESIDENCE,TRUE,TRUE,512,5,,,08B,1183417,1836085,2002,28/2/2018 3:56:25,41.70540603,-87.60395405,"(41.705406026, -87.603954053)"
9265001,HW409462,15/8/2013 8:29:00,009XX E 104TH ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,9,50,08B,1184238,1836191,2013,10/2/2018 3:50:01,41.70567778,-87.60094436,"(41.705677782, -87.600944364)"
8074350,HT304452,20/5/2011 12:12:00,106XX S STATE ST,0460,BATTERY,SIMPLE,OTHER,FALSE,TRUE,512,5,34,49,08B,1178131,1834580,2011,4/2/2016 6:33:39,41.70139733,-87.62335616,"(41.701397325, -87.623356158)"
7507986,HS311561,14/5/2010 2:00:00,002XX W 104TH ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,512,5,34,49,08B,1176490,1835977,2010,10/2/2018 3:50:01,41.70526786,-87.62932312,"(41.705267858, -87.629323117)"
11673424,JC245111,30/4/2019 3:10:00,103XX S CORLISS AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,512,5,9,50,08B,1183397,1836757,2019,7/5/2019 4:18:44,41.70725054,-87.60400645,"(41.707250544, -87.604006449)"
13000034,JG173157,3/3/2023 9:54:00,103XX S WOODLAWN AVE,0460,BATTERY,SIMPLE,ATHLETIC CLUB,FALSE,FALSE,512,5,9,50,08B,1186052,1836549,2023,10/3/2023 3:48:13,41.70661765,-87.59429048,"(41.70661765, -87.594290476)"
1967496,HH160142,31/1/2001 7:20:00,003XX W 107 ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,,,08B,1175814,1834007,2001,17/8/2015 3:03:40,41.69987703,-87.63185731,"(41.699877032, -87.631857305)"
13023178,JG200831,23/3/2023 2:27:00,002XX W 104TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,512,5,34,49,08B,1176490,1835977,2023,30/3/2023 5:03:40,41.70526786,-87.62932312,"(41.705267858, -87.629323117)"
4364762,HL655465,5/10/2005 5:18:00,103XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,CTA BUS,TRUE,FALSE,512,5,9,49,08B,1178964,1836624,2005,28/2/2018 3:56:25,41.70698746,-87.62024403,"(41.706987456, -87.620244029)"
4421725,HL713297,3/11/2005 3:10:00,103XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,9,50,08B,1182698,1836734,2005,10/2/2018 3:50:01,41.70720365,-87.60656688,"(41.707203646, -87.606566877)"
1495831,G231166,21/4/2001 1:00:00,106XX S STATE ST,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,512,5,,,08B,1178098,1834330,2001,17/8/2015 3:03:40,41.70071204,-87.62348454,"(41.700712036, -87.623484537)"
4296430,HL600284,8/9/2005 10:20:00,103XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,FALSE,FALSE,512,5,9,50,08B,1182698,1836734,2005,28/2/2018 3:56:25,41.70720365,-87.60656688,"(41.707203646, -87.606566877)"
2706842,HJ334096,30/4/2003 7:35:47,001XX W 103RD ST,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,512,5,34,49,08B,1177236,1836660,2003,28/2/2018 3:56:25,41.70712534,-87.62657083,"(41.707125338, -87.626570832)"
8260648,HT494248,12/9/2011 6:00:00,002XX W 105TH ST,0460,BATTERY,SIMPLE,RESIDENCE,TRUE,FALSE,512,5,34,49,08B,1176438,1835311,2011,10/2/2018 3:50:01,41.70344143,-87.62953347,"(41.703441426, -87.629533466)"
10890856,JA201738,26/3/2017 9:13:00,003XX W 106TH PL,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,512,5,34,49,08B,1175853,1834301,2017,10/2/2018 3:50:01,41.70068294,-87.63170573,"(41.700682939, -87.631705734)"
2145549,HH384300,20/5/2002 2:05:00,106XX S STATE ST,0460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,512,5,34,49,08B,1178131,1834580,2002,28/2/2018 3:56:25,41.70139733,-87.62335616,"(41.701397325, -87.623356158)"
2245046,HH518947,18/7/2002 5:25:00,002XX W 105TH PL,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,34,49,08B,1176424,1834979,2002,28/2/2018 3:56:25,41.70253068,-87.62959467,"(41.702530684, -87.629594665)"
9531188,HX184435,14/3/2014 11:00:00,103XX S CORLISS AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,512,5,9,50,08B,1183397,1836757,2014,10/2/2018 3:50:01,41.70725054,-87.60400645,"(41.707250544, -87.604006449)"
2501742,HH842584,16/12/2002 6:30:00,002XX W 105TH PL,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,34,49,08B,1176571,1834982,2002,10/2/2018 3:50:01,41.70253562,-87.6290563,"(41.702535619, -87.629056302)"
2699861,HJ320025,24/4/2003 10:22:41,106XX S WABASH AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,9,49,08B,1178462,1834347,2003,28/2/2018 3:56:25,41.70075045,-87.6221512,"(41.700750446, -87.622151197)"
2599632,HJ192244,13/2/2003 4:30:00,105XX S WABASH AVE,0460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,512,5,9,49,08B,1178443,1834973,2003,10/2/2018 3:50:01,41.70246871,-87.62220184,"(41.702468708, -87.62220184)"
12990831,JG162106,22/2/2023 4:40:00,008XX E 103RD ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2023,1/3/2023 3:48:50,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
1468970,G202328,9/4/2001 3:30:00,007XX E 103 PL,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,,,08B,1182918,1836527,2001,17/8/2015 3:03:40,41.70663051,-87.60576765,"(41.706630514, -87.605767649)"
2792710,HJ442035,20/6/2003 1:30:00,106XX S VERNON AVE,0460,BATTERY,SIMPLE,OTHER COMMERCIAL TRANSPORTATION,FALSE,FALSE,512,5,9,49,08B,1181127,1834605,2003,28/2/2018 3:56:25,41.70139763,-87.6123851,"(41.701397628, -87.612385102)"
6398113,HP477069,22/7/2008 2:16:00,105XX S STATE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,512,5,9,49,24,1178115,1835128,2008,10/2/2018 3:50:01,41.70290148,-87.6233982,"(41.702901475, -87.623398203)"
6170132,HP257717,2/4/2008 4:31:00,105XX S LAFAYETTE AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,512,5,34,49,24,1177789,1835142,2008,28/2/2018 3:56:25,41.70294726,-87.62459151,"(41.702947262, -87.624591508)"
1658827,G445293,28/7/2001 9:53:28,104XX S INDIANA AV,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENCE,FALSE,TRUE,512,5,,,24,1179396,1835471,2001,17/8/2015 3:03:40,41.70381364,-87.6186971,"(41.70381364, -87.618697099)"
10729419,HZ488570,25/10/2016 2:38:00,103XX S CORLISS AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,512,5,9,50,24,1183397,1836757,2016,10/2/2018 3:50:01,41.70725054,-87.60400645,"(41.707250544, -87.604006449)"
10941607,JA259348,11/5/2017 12:45:00,008XX E 103RD ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,"SCHOOL, PRIVATE, BUILDING",TRUE,FALSE,512,5,9,50,24,1183988,1836860,2017,10/2/2018 3:50:01,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
10351695,HY542373,18/12/2015 8:01:00,0000X E 107TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,512,5,9,49,24,1178596,1834037,2015,10/2/2018 3:50:01,41.69989673,-87.62166992,"(41.699896725, -87.62166992)"
4639260,HM234559,15/3/2006 8:20:25,001XX W 106TH PL,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,512,5,34,49,24,1177075,1834330,2006,10/2/2018 3:50:01,41.70073511,-87.62723037,"(41.700735113, -87.627230369)"
8645110,HV320031,5/6/2012 4:11:00,103XX S MICHIGAN AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,512,5,9,49,24,1178964,1836624,2012,4/2/2016 6:33:39,41.70698746,-87.62024403,"(41.706987456, -87.620244029)"
8875905,HV549717,5/11/2012 9:00:00,003XX W 104TH PL,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,512,5,34,49,24,1175975,1835632,2012,10/2/2018 3:50:01,41.70433267,-87.63121928,"(41.704332667, -87.631219283)"
10631209,HZ384135,8/8/2016 8:30:00,106XX S STATE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,512,5,9,49,24,1178133,1834506,2016,10/2/2018 3:50:01,41.70119421,-87.62335107,"(41.701194213, -87.623351068)"
12813862,JF380132,2/9/2022 10:34:00,008XX E 103RD ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SCHOOL - PUBLIC BUILDING,TRUE,FALSE,512,5,9,50,24,1183988,1836860,2022,3/1/2023 3:46:28,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
8814063,HV487511,22/9/2012 8:30:00,106XX S WABASH AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,512,5,9,49,24,1178458,1834495,2012,10/2/2018 3:50:01,41.70115667,-87.62216137,"(41.701156669, -87.622161368)"
4936633,HM552404,20/8/2006 9:57:00,001XX W 107TH ST,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,SIDEWALK,FALSE,FALSE,512,5,34,49,04B,1177019,1833996,2006,28/2/2018 3:56:25,41.69981983,-87.62744544,"(41.699819829, -87.627445444)"
1823492,G655583,31/10/2001 2:40:11,002XX W 104 ST,0481,BATTERY,AGG PRO.EMP: OTHER FIREARM,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,512,5,,,04B,1176489,1836016,2001,17/8/2015 3:03:40,41.7053749,-87.62932561,"(41.705374902, -87.629325611)"
5960602,HN755577,12/12/2007 3:15:00,103XX S COTTAGE GROVE AVE,0483,BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,STREET,TRUE,FALSE,512,5,9,50,04B,1182698,1836734,2007,28/2/2018 3:56:25,41.70720365,-87.60656688,"(41.707203646, -87.606566877)"
10266898,HY454125,8/10/2015 9:15:00,008XX E 103RD ST,0483,BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,9,50,04B,1183988,1836860,2015,10/2/2018 3:50:01,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
5895354,HN690533,5/11/2007 9:20:00,008XX E 103RD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2007,28/2/2018 3:56:25,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
6763879,HR178249,19/2/2009 12:15:00,008XX E 103RD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,512,5,9,50,08B,1183988,1836860,2009,4/2/2016 6:33:39,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
8092347,HT315350,26/5/2011 11:12:00,008XX E 103RD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2011,10/2/2018 3:50:01,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
10243913,HY432110,21/9/2015 10:45:00,008XX E 103RD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PRIVATE, BUILDING",TRUE,FALSE,512,5,9,50,08B,1183988,1836860,2015,10/2/2018 3:50:01,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
5798239,HN608053,24/9/2007 10:17:00,008XX E 103RD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,512,5,9,50,08B,1183988,1836860,2007,28/2/2018 3:56:25,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
6050301,HP148954,29/1/2008 10:41:00,008XX E 103RD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2008,28/2/2018 3:56:25,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
3900685,HL275313,4/4/2005 9:58:00,007XX E 103RD PL,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,9,50,08B,1183012,1836490,2005,28/2/2018 3:56:25,41.7065268,-87.60542457,"(41.706526801, -87.605424572)"
7267072,HR681052,9/12/2009 11:00:00,008XX E 103RD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2009,28/2/2018 3:56:25,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
7925219,HT156881,11/2/2011 10:30:00,008XX E 103RD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,512,5,9,50,08B,1183988,1836860,2011,10/2/2018 3:50:01,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
3138436,HK128318,16/1/2004 10:00:00,008XX E 103RD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,512,5,9,50,08B,1183988,1836860,2004,10/2/2018 3:50:01,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
6750693,HR164854,11/2/2009 10:40:00,008XX E 103RD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2009,28/2/2018 3:56:25,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
9323352,HW466806,25/9/2013 1:50:00,008XX E 103RD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,512,5,9,50,08B,1183988,1836860,2013,10/2/2018 3:50:01,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
5910317,HN706702,14/11/2007 11:10:00,104XX S STATE ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,34,49,08B,1178093,1835851,2007,28/2/2018 3:56:25,41.70488599,-87.62345694,"(41.704885986, -87.623456938)"
8527842,HV205262,19/3/2012 6:39:00,0000X E 103RD PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,512,5,9,49,08B,1178732,1836370,2012,4/2/2016 6:33:39,41.70629571,-87.6211013,"(41.706295714, -87.621101299)"
6660605,HP732672,13/12/2008 9:33:00,103XX S VERNON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,9,49,08B,1181072,1836499,2008,28/2/2018 3:56:25,41.70659628,-87.61252845,"(41.706596279, -87.612528445)"
12058049,JD240907,23/5/2020 10:00:00,106XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,34,49,08B,1177489,1834253,2020,30/5/2020 3:49:38,41.70051449,-87.62571678,"(41.70051449, -87.625716777)"
7948024,HT179071,26/2/2011 12:10:00,005XX E 104TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,512,5,9,49,08B,1181918,1836126,2011,10/2/2018 3:50:01,41.70555325,-87.60944193,"(41.705553245, -87.609441929)"
8006640,HT237099,6/4/2011 2:15:00,007XX E 105TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,512,5,9,50,08B,1183019,1835157,2011,10/2/2018 3:50:01,41.70286872,-87.6054402,"(41.702868716, -87.605440198)"
10300132,HY488712,4/11/2015 11:00:00,106XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,9,49,08B,1179798,1834487,2015,10/2/2018 3:50:01,41.70110425,-87.61725502,"(41.701104247, -87.617255022)"
6532729,HP605131,2/10/2008 1:10:00,103XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,9,49,08B,1179407,1836496,2008,28/2/2018 3:56:25,41.70662613,-87.61862567,"(41.706626129, -87.618625669)"
11816689,JC419246,4/9/2019 12:04:00,103XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,512,5,9,49,08B,1179406,1836508,2019,11/9/2019 4:09:25,41.70665908,-87.61862897,"(41.706659081, -87.618628966)"
8708122,HV384760,15/7/2012 9:45:00,105XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,512,5,9,49,08B,1180778,1835119,2012,10/2/2018 3:50:01,41.70281612,-87.61364729,"(41.702816123, -87.613647288)"
10788573,HZ556965,19/12/2016 4:00:00,104XX S WENTWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,512,5,34,49,08B,1176793,1835866,2016,10/2/2018 3:50:01,41.70495646,-87.6282169,"(41.704956456, -87.628216897)"
6437425,HP517736,17/8/2008 12:43:04,003XX W 107TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,512,5,34,49,08B,1175874,1833969,2008,28/2/2018 3:56:25,41.69977141,-87.63163874,"(41.699771413, -87.631638744)"
10265603,HY452925,7/10/2015 11:00:00,003XX W 106TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,512,5,34,49,08B,1175858,1834633,2015,10/2/2018 3:50:01,41.70159388,-87.63167752,"(41.701593883, -87.631677522)"
4475725,HL772260,4/12/2005 11:46:12,009XX E 104TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,512,5,9,50,08B,1184238,1836191,2005,28/2/2018 3:56:25,41.70567778,-87.60094436,"(41.705677782, -87.600944364)"
8716851,HV393178,21/7/2012 5:15:00,105XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,512,5,34,49,08B,1178113,1835163,2012,4/2/2016 6:33:39,41.70299757,-87.62340447,"(41.702997566, -87.62340447)"
5499352,HN317820,2/5/2007 11:15:00,003XX W 104TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,34,49,08B,1176012,1835633,2007,28/2/2018 3:56:25,41.70433458,-87.63108377,"(41.704334583, -87.631083766)"
11366288,JB331225,1/7/2018 9:40:00,002XX W 104TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,512,5,34,49,08B,1176422,1835975,2018,8/7/2018 4:08:06,41.7052639,-87.62957218,"(41.705263895, -87.629572184)"
6595493,HP666872,5/11/2008 10:45:00,008XX E 103RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,512,5,9,50,08B,1183988,1836860,2008,10/2/2018 3:50:01,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
12078125,JD264280,14/6/2020 9:42:00,106XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,512,5,9,49,08B,1180800,1834345,2020,21/6/2020 3:48:35,41.70069166,-87.61359042,"(41.700691659, -87.613590416)"
2255851,HH532672,12/7/2002 8:30:00,105XX S LAFAYETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,34,49,08B,1177791,1835070,2002,28/2/2018 3:56:25,41.70274964,-87.62458635,"(41.702749638, -87.624586354)"
6262902,HP346262,19/5/2008 12:20:00,104XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,9,50,08B,1182572,1835942,2008,28/2/2018 3:56:25,41.70503321,-87.60705275,"(41.705033214, -87.607052746)"
11619144,JC180920,11/3/2019 12:15:00,009XX E 104TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,512,5,9,50,08B,1184238,1836191,2019,18/3/2019 4:18:01,41.70567778,-87.60094436,"(41.705677782, -87.600944364)"
2956094,HJ646508,22/9/2003 4:05:00,105XX S MARYLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,9,50,08B,1183772,1835299,2003,28/2/2018 3:56:25,41.70324089,-87.60267851,"(41.703240885, -87.602678512)"
3591680,HK681785,12/10/2004 11:05:00,106XX S WENTWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,34,49,08B,1176831,1834478,2004,28/2/2018 3:56:25,41.70114673,-87.62811937,"(41.701146732, -87.628119367)"
7865598,HS679944,28/12/2010 5:45:00,001XX W 104TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,34,49,08B,1177174,1835662,2010,4/2/2016 6:33:39,41.70438808,-87.62682786,"(41.704388082, -87.626827858)"
2965533,HJ655057,26/9/2003 1:47:06,105XX S EDBROOKE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,9,49,08B,1179136,1835171,2003,28/2/2018 3:56:25,41.70299632,-87.61965827,"(41.702996316, -87.619658267)"
8456155,HV133315,26/1/2012 6:27:00,003XX E 103RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,FALSE,512,5,9,49,08B,1180511,1836751,2012,10/2/2018 3:50:01,41.70730067,-87.61457509,"(41.707300668, -87.614575091)"
5147037,HM740339,25/11/2006 9:45:00,106XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,9,49,08B,1178140,1834259,2006,28/2/2018 3:56:25,41.70051625,-87.62333289,"(41.700516252, -87.623332893)"
5392903,HN233813,18/3/2007 6:30:00,106XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,512,5,9,49,08B,1178461,1834385,2007,28/2/2018 3:56:25,41.70085475,-87.62215371,"(41.700854746, -87.622153709)"
9137273,HW282522,19/5/2013 6:00:00,002XX W 106TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,512,5,34,49,08B,1176498,1834649,2013,10/2/2018 3:50:01,41.70162346,-87.62933358,"(41.701623457, -87.629333575)"
7681811,HS487505,29/8/2010 1:14:00,106XX S EDBROOKE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,512,5,9,49,08B,1179143,1834470,2010,10/2/2018 3:50:01,41.70107252,-87.61965391,"(41.701072516, -87.619653906)"
9101896,HW246224,24/4/2013 5:45:00,103XX S WENTWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,512,5,34,49,08B,1176783,1836209,2013,10/2/2018 3:50:01,41.70589792,-87.62824323,"(41.705897921, -87.628243231)"
12141815,JD339471,20/8/2020 7:23:00,104XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,9,49,08B,1178417,1835855,2020,27/8/2020 3:55:18,41.70488963,-87.62227038,"(41.704889627, -87.622270378)"
12315779,JE169441,15/3/2021 10:30:00,001XX E 105TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,9,49,08B,1179218,1835363,2021,22/3/2021 4:53:29,41.70352133,-87.61935218,"(41.703521325, -87.619352176)"
12081945,JD268611,18/6/2020 10:50:00,105XX S LAFAYETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,34,49,08B,1177794,1834963,2020,25/6/2020 3:52:14,41.70245595,-87.62457859,"(41.702455948, -87.624578593)"
8912826,HV586359,2/12/2012 10:00:00,105XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,9,49,08B,1178117,1835039,2012,10/2/2018 3:50:01,41.7026572,-87.62339357,"(41.702657202, -87.623393566)"
6222103,HP301161,25/4/2008 10:30:00,104XX S MARYLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,512,5,9,50,08B,1183754,1835835,2008,28/2/2018 3:56:25,41.70471216,-87.60272777,"(41.704712156, -87.602727772)"
12655717,JF189836,28/3/2022 11:23:00,104XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,9,49,08B,1178103,1835535,2022,3/1/2023 3:46:28,41.70401861,-87.62342986,"(41.704018612, -87.623429859)"
2523127,HH869941,31/12/2002 4:50:52,106XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,512,5,9,49,08B,1179800,1834426,2002,28/2/2018 3:56:25,41.70093681,-87.61724956,"(41.700936809, -87.617249556)"
8143158,HT377375,2/7/2011 7:43:00,0000X W 104TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,512,5,34,49,08B,1177731,1835676,2011,10/2/2018 3:50:01,41.70441394,-87.6247878,"(41.704413942, -87.624787801)"
